"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"4417144","30193722212000611010000000U9","CAFETERIA BETOS",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","AGUSTIN DE ITURBIDE","CALLE","CARMEN SERDAN","CALLE","RICARDO FLORES MAGON","CALLE","JOSÉ AZUETA","773",,,,,,"COLONIA","ZONA CENTRO",,,,"91700","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0307","009",,,,"Fijo","19.18715181","-96.13068937","2010-07"
"7749241","30193722515003191000000000U5","CAFETERIA BETY",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","POTRERO","PRIVADA","NINGUNO","CALLE","VERACRUZ","CALLE","NINGUNO","30","B",,,,,"CONJUNTO HABITACIONAL","GEO VILLAS DEL PUERTO",,,,"91963","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","2549","032",,,,"Semifijo","19.15118577","-96.1656884","2019-11"
"7886508","30087722515003011000000000U9","CAFETERIA BICI CAFE",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","JOSE MARIA PINO SUAREZ","CALLE","JOSE MARIA MATA","PRIVADA","JOSE MARIA PINO SUAREZ","PRIVADA","JOSÉ MARÍA PINO SUÁREZ","31",,,,"0",,"COLONIA","EL EMPLEADO",,,,"91000","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","022A","040",,"BICICAFEXALAPA@GMAIL.COM",,"Fijo","19.52697236","-96.91840984","2019-11"
"8440168","30131722515000761000000000U8","CAFETERIA BISQUETS TITOS",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","ARAUCARIAS","CALLE","ENRIQUE C REBSAMEN","CALLE","CARLOS CARRILLO","CALLE","CARLOS CARRILLO",,"SN",,,,,"COLONIA","LOS LAURELES",,,,"93310","30","VERACRUZ DE IGNACIO DE LA LLAVE","131","Poza Rica de Hidalgo","0001","Poza Rica de Hidalgo","093A","007",,,,"Fijo","20.54866149","-97.45838978","2019-11"
"4342025","30108722515000382001000000U1","CAFETERIA BISTRO COFFEE",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","FERNANDO LOPEZ ARIAS","CALLE","HEROICO COLEGIO MILITAR","CALLE","AVIACION","CALLE","FERNANDO LÓPEZ ARIAS",,"SN",,,,,"COLONIA","DEL MAESTRO",,,,"96850","30","VERACRUZ DE IGNACIO DE LA LLAVE","108","Minatitlán","0001","Minatitlán","1041","028",,,,"Fijo","17.99714081","-94.54464406","2014-12"
"8928125","30131722515000902000000000U8","CAFETERIA BLENDER",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","6 a 10 personas","CALLE","MORELOS","CALLE","URUGUAY","CALLE","ARGENTINA","CALLE","HIDALGO",,"SN",,,,,"COLONIA","27 DE SEPTIEMBRE",,,,"93320","30","VERACRUZ DE IGNACIO DE LA LLAVE","131","Poza Rica de Hidalgo","0001","Poza Rica de Hidalgo","0130","009",,,,"Fijo","20.53864487","-97.46335159","2019-11"
"4347457","30089464111000121010000000U5","CAFETERIA BOCACHOS",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","GUTIERREZ ZAMORA","CALLE","NIÑOS HEROES","CALLE","SANTOS DEGOLLADO","CALLE","22 DE ABRIL","923",,,,"0",,"COLONIA","CENTRO",,,,"96200","30","VERACRUZ DE IGNACIO DE LA LLAVE","089","Jáltipan","0001","Jáltipan de Morelos","0239","011",,,,"Fijo","17.96251543","-94.72219659","2014-12"
"8518981","30044722515001273000000000S8","CAFETERIA BOLA DE ORO","BOLA DE ORO SA DE CV","722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","11 a 30 personas","CALLE","UNO","AVENIDA","TRES","AVENIDA","CINCO","CALLE","DOS","302",,,,,,"COLONIA","CENTRO",,,,"94500","30","VERACRUZ DE IGNACIO DE LA LLAVE","044","Córdoba","0001","Córdoba","0059","019",,"CORDOBA@BOLADEORO.COM.MX","WWW.BOLADEORO.COM.MX","Fijo","18.89398826","-96.93562297","2019-11"
"4305499","30028722515000153000000000S6","CAFETERIA BOLA DE ORO","BOLA DE ORO SA DE CV","722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","11 a 30 personas","BOULEVARD","ADOLFO RUIZ CORTINES","CALLE","ESCUELA MEDICO MILITAR","CALLE","NINGUNO","CALLE","NINGUNO","772",,,,,,"FRACCIONAMIENTO","SUTSEM",,,,"94294","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","Boca del Río","0037","Veracruz","0233","017","2299303448","RUIZCORTINES@BOLADEORO.NET",,"Fijo","19.16337948","-96.1093712","2014-12"
"6461904","30087722515002431001000000U0","CAFETERIA BOLA DE ORO","BOLA DE ORO ","722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","6 a 10 personas","PRIVADA","NINGUNO","CALLE","PICO DE ORIZABA","CALLE","NINGUNO","CALLE","OBRAS URBANAS",,"SN",,,,,"COLONIA","SIPEH ANIMAS",,,,"91190","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0380","001",,"XALAPAOFICINA1@GMAIL.COM","WWW.OLADEORO.COM.MX","Fijo","19.52733096","-96.8960133","2011-03"
"8314978","30028722515001181000000000U6","CAFETERIA BOLA DE ORO","BOLA DE ORO SA DE CV","722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","BOULEVARD","ADOLFO RUIZ CORTINES","CALLE","ANEXOS BALNEARIO MOCAMBO BARCO VIEJO","CALLE","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","4300",,"CENTRO Y PLAZA COMERCIAL","PISO 1",,,"FRACCIONAMIENTO","FRACC ZONA HOTELERA","CENTRO Y PLAZA COMERCIAL","ANDAMAR LIFESTYLE CENTER","4300","94293","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","Boca del Río","0037","Veracruz","0290","015",,,,"Semifijo","19.13844024","-96.10339562","2019-11"
"6707978","30087722515002562000000000S2","CAFETERIA BOLA DE ORO","BOLA DE ORO SA DE CV","722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","6 a 10 personas","CALLE","FRANCISCO JAVIER CLAVIJERO","CALLE","SAYAGO","CALLE","MELCHOR OCAMPO","CALLE","MELCHOR OCAMPO","98",,,,"1",,"COLONIA","FORMOSA",,,,"91000","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0111","046",,"CLAVIJERO@BOLADEORO.NET","WWW.BOLADEORO.COM.MX","Fijo","19.53282201","-96.92445615","2016-01"
"6711322","30087311922000102010000000S4","CAFETERIA BOLA DE ORO","BOLA DE ORO SA DE CV","722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","6 a 10 personas","PROLONGACION","BOULEVARD EUROPA","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","45",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA",,,"RESIDENCIAL","MONTE MAGNO","CENTRO Y PLAZA COMERCIAL","PLAZA CALABRIA","A-2","91190","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","2226","013","2281416035","CALABRIA@BOLADEORO.NET","WWW.BOLADEORO.COM.MX","Fijo","19.51497588","-96.85980463","2016-01"
"6461966","30087722515002471000000000S6","CAFETERIA BOLA DE ORO",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","MANUEL AVILA CAMACHO","CALLE","POZA RICA","CALLE","RAFAEL RAMIREZ","CALLE","POZA RICA","120","B",,,,,"COLONIA","VERACRUZ",,,,"91000","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0145","041",,"AVILACAMACHO@BOLADEORO.NET","WWW.BOLADEORO.COM.MX","Fijo","19.53361622","-96.9332966","2014-12"
"8408283","30087722515003813000000000S8","CAFETERIA BOLA DE ORO","BOLA DE ORO SA DE CV","722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","11 a 30 personas","AVENIDA","LAZARO CARDENAS","CALLE","DELFINO VALENZUELA","CALLE","VIRGINIA AGUILAR","CALLE","MANUEL M. CONTRERAS","0","SN",,,"0",,"COLONIA","RAFAEL LUCIO",,,,"91100","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0022","006",,"LAZAROCARDENAS@BOLADEORO.COM.MX","WWW.BOLADEORO.COM.MX","Fijo","19.56088378","-96.92428562","2019-11"
"8937185","30087722515003582000000000S9","CAFETERIA BOLA DE ORO","BOLA DE ORO SA DE CV","722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","6 a 10 personas","AVENIDA","LAZARO CARDENAS","CALLE","FERROCARRIL INTEROCEANICO","CALLE","EMILIO LEYZEGUI","CALLE","FERROCARRIL INTEROCEÁNICO",,"SN",,,,,"COLONIA","COLONIAS DE JALAPA",,,,"91170","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0126","018",,"XALAPAOFICINA1@GMAIL.COM","WWW.BOLADEORO.COM.MX","Semifijo","19.53837298","-96.90800849","2019-11"
"8451112","30087722515004472000000000U2","CAFETERIA BOLA DE ORO",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","6 a 10 personas","CARRETERA","XALAPA VERACRUZ","PRIVADA","NINGUNO","CALLE","LAGUNA DE BACALAR","CALLE","PASEO DE LOS LAGOS","680",,"CENTRO Y PLAZA COMERCIAL","PISO 2",,,"COLONIA","PLAZA LAS AMÉRICAS","CENTRO Y PLAZA COMERCIAL","LAS AMERICAS XALAPA","680","91193","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","1904","001",,"XALAPASUBPLAZAMERICAS@GMAIL.COM",,"Semifijo","19.51338204","-96.87585804","2019-11"
"8451122","30087722515004492000000000S0","CAFETERIA BOLA DE ORO","BOLA DE ORO SA DE CV","722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","6 a 10 personas","AVENIDA","ARCO SUR","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","PASEO DE LOS LAGOS","900",,"CENTRO Y PLAZA COMERCIAL","PISO 1",,,"COLONIA","PASTORESA","CENTRO Y PLAZA COMERCIAL","PLAZA PATIO CIRCUITO ARCO SUR","900","91193","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","1904","001",,"XALAPAOFICINA1@GMAIL.COM","WWW.BOLADEORO.COM.MX","Fijo","19.50762307","-96.88115654","2019-11"
"8396843","30087722515003922000000000S7","CAFETERIA BOLA DE ORO MUSEO 1",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","6 a 10 personas","AVENIDA","LUCIO BLANCO","AVENIDA","PRIMERO DE MAYO","CALLE","DOCTOR JESUS LOPEZ DOMINGUEZ","CALLE","MELQUÍADES RUÍZ","45",,,,"0",,"COLONIA","ADOLFO LOPEZ MATEOS",,,,"91020","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","1105","039",,,,"Fijo","19.54847946","-96.93301062","2019-11"
"8450693","30087722515004362000000000S5","CAFETERIA BOLA DE ORO MUSEO 2",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","6 a 10 personas","AVENIDA","LUCIO BLANCO","AVENIDA","PRIMERO DE MAYO","CALLE","DOCTOR JESUS LOPEZ DOMINGUEZ","CALLE","MELQUÍADES RUÍZ","45","A",,,,,"COLONIA","ADOLFO LOPEZ MATEOS",,,,"91020","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","1105","039",,,,"Fijo","19.54847946","-96.93301062","2019-11"
"8518196","30087722515004541000000000U4","CAFETERIA BONN1250",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","LA ISLETA",,,,"91090","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0732","033",,,,"Fijo","19.51039235","-96.91559858","2019-11"
"7822198","30087722515005131000000000U3","CAFETERIA BOUTIQUE",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","VALENTIN GOMEZ FARIAS","CALLE","JORGE SERDAN","CALLE","HERIBERTO JARA","CALLE","GONZALO VÁZQUEZ VELA","55","A",,,,,"COLONIA","EMPLEADOS MUNICIPALES",,,,"91010","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0018","043",,,,"Fijo","19.54836268","-96.93861478","2019-11"
"8297978","30044463211004541000000000U4","CAFETERIA BOUTIQUE BERMUDES",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","SIETE","CALLE","OCHO","CALLE","DIEZ","AVENIDA","NUEVE","804","1",,,,,"FRACCIONAMIENTO","SAN JOSE",,,,"94560","30","VERACRUZ DE IGNACIO DE LA LLAVE","044","Córdoba","0001","Córdoba","0044","030",,,,"Fijo","18.8952519","-96.9397737","2019-11"
"7764223","30115722515000121000000000U8","CAFETERIA BUHO",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","BENITO JUAREZ","CALLE","PRIMERA DE MATAMOROS","PRIVADA","JUAREZ","CALLE","ALLENDE","136",,,,,,"COLONIA","CENTRO",,,,"94720","30","VERACRUZ DE IGNACIO DE LA LLAVE","115","Nogales","0001","Nogales","0156","005",,,,"Fijo","18.82640855","-97.1612938","2019-11"
"7527719","30032722515000111000000000U6","CAFETERIA BUHOS",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","MALECON","CALLE","NICOLAS BRAVO","CALLE","MELCHOR OCAMPO","CALLE","PLAYA",,"SN",,,,,"COLONIA","CATEMACO CENTRO",,,,"95870","30","VERACRUZ DE IGNACIO DE LA LLAVE","032","Catemaco","0001","Catemaco","0109","046",,,,"Fijo","18.41694579","-95.10932344","2019-11"
"9094414","30118722515001751000000000U5","CAFETERIA BUHOS",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","ORIENTE 9","CALLE","NORTE 22","CALLE","NORTE 14","CALLE","ORIENTE 13","852","SN",,,,,"COLONIA","CENTRO",,,,"94303","30","VERACRUZ DE IGNACIO DE LA LLAVE","118","Orizaba","0001","Orizaba","0092","001",,,,"Fijo","18.85465308","-97.09847196","2019-11"
"4233801","30208722219000081000000000U6","CAFETERIA C BT I S",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","JALISCO","CALLE","MICHOACAN","OTRO (ESPECIFIQUE)","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","0","SN",,,"0",,"COLONIA","JOSE LOPEZ PORTILLO",,,,"95340","30","VERACRUZ DE IGNACIO DE LA LLAVE","208","Carlos A. Carrillo","0001","Carlos A. Carrillo","0138","014",,,,"Fijo","18.37198423","-95.76722747","2010-07"
"8451181","30087722515004531000000000U5","CAFETERIA CAFE 122",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","BENITO JUAREZ","CALLE","JOSE AZUETA","CALLE","BETANCOURT","CALLE","MANLIO FABIO ALTAMIRANO","122",,,,,,"COLONIA","UNIDAD VERACRUZANA",,,,"91000","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0145","036",,,,"Fijo","19.52905978","-96.92658715","2019-11"
"7763445","30138722515000191000000000U3","CAFETERIA CAFE 29",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","ORIENTE 2","AVENIDA","OAXACA","CALLE","SUR 2","CALLE","ORIENTE 4","14",,,,,,"CIUDAD","RIO BLANCO",,,,"94733","30","VERACRUZ DE IGNACIO DE LA LLAVE","138","Río Blanco","0001","Río Blanco","017A","019",,,,"Fijo","18.83331576","-97.15381752","2019-11"
"9042374","30087722515005601000000000U5","CAFETERIA CAFE AMARGO",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","JOSE MARIA MORELOS","CALLE","MIGUEL BARRAGAN","CALLE","SEBASTIAN CAMACHO","CALLE","IGNACIO ALLENDE","23",,,,,,"COLONIA","CENTRO",,,,"91000","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0215","029","2289882231",,,"Fijo","19.52477442","-96.92266111","2019-11"
"7826447","30087722515002891000000000U5","CAFETERIA CAFE BOURBOUN",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","PRESIDENTE MIGUEL ALEMAN","CALLE","MIAMI","CALLE","SOCONUSCO","CALLE","MIAMI","33",,,,"0",,"COLONIA","AGUACATAL",,,,"91133","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","1092","025",,,,"Fijo","19.54215302","-96.92054212","2019-11"
"9028585","30087722515004111000000000U6","CAFETERIA CAFE CENTRAL",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","LAS HAYAS","CALLE","JAIME NUNO","CALLE","HONDURAS","CALLE","ÁLAMOS","85",,"EDIFICIO SIN NOMBRE","PISO 1","2",,"COLONIA","REFORMA","EDIFICIO COMERCIAL Y DE SERVICIOS","EDIFICIO SIN NOMBRE","2","91070","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0978","023",,,,"Fijo","19.52044107","-96.92864817","2019-11"
"7528517","30048722515000521000000000U2","CAFETERIA CAFE CENTRAL",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","BOULEVARD","INSTITUTO TECNOLOGICO","AVENIDA","TECNOLOGICO","CALLE","21 DE MARZO","CALLE","21 DE MARZO",,"SN",,,,,"COLONIA","OAXAQUEÑA",,,,"96344","30","VERACRUZ DE IGNACIO DE LA LLAVE","048","Cosoleacaque","0073","Minatitlán","0645","001",,,,"Fijo","18.00534373","-94.55502945","2019-11"
"4480684","30087722110001813000046963M0","CAFETERIA CAFE CHIQUITO","MARNEZ S DE RL DE CV","722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","11 a 30 personas","CALLE","NICOLAS BRAVO","CALLE","MORELOS","CALLE","IGNACIO ZARAGOZA","CALLE","CANOVAS","3","A",,,,,"COLONIA","CENTRO",,,,"91000","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0215","032","2288121122","LAURADIAZ@CAFECHIQUITO.COM",,"Fijo","19.52527003","-96.92070567","2010-07"
"4310109","30193722515000621000000000U4","CAFETERIA CAFE COCOA",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","DOCTOR VICTOR SANCHEZ (CABO DOS BAHIAS)","CALLE","SIERRA PERI PERI","CALLE","CABO DE BASCUNAN","CALLE","SIERRA TABATINGA","13",,,,,,"UNIDAD HABITACIONAL","LAS BRISAS",,,,"91808","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0701","049","2294230588",,,"Fijo","19.2059202","-96.188264","2014-12"
"7774705","30097722515000132000000000U5","CAFETERIA CAFE COLONIAL",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","6 a 10 personas","CALLE","JUAN DE LA LUZ ENRIQUEZ","CALLE","DOCTOR JUAN ROMERO VELA","CALLE","CALLE DE LOS DELFINES","CALLE","DOCTOR JUAN ROMERO VELA",,"SN",,,,,"COLONIA","EL CHAMIZAL",,,,"95280","30","VERACRUZ DE IGNACIO DE LA LLAVE","097","Lerdo de Tejada","0001","Lerdo de Tejada","0141","018",,,,"Fijo","18.63346413","-95.52409931","2019-11"
"7198985","30118722515000982000000000U7","CAFETERIA CAFE CON LECHE",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","6 a 10 personas","CALLE","SUR 9","AVENIDA","COLON ORIENTE","AVENIDA","ORIENTE 2","CALLE","SUR 11","44",,,,,,"COLONIA","ORIZABA CENTRO",,,,"94300","30","VERACRUZ DE IGNACIO DE LA LLAVE","118","Orizaba","0001","Orizaba","0143","017",,,,"Fijo","18.84893659","-97.10159312","2019-11"
"9213697","30108722515001341000000000U6","CAFETERIA CAFE CON LECHE",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","IGNACIO ZARAGOZA","CALLE","FRANCISCO P CARREON","CALLE","QUERETARO","CALLE","2 DE ABRIL",,"SN",,,,,"COLONIA","SANTA CLARA",,,,"96730","30","VERACRUZ DE IGNACIO DE LA LLAVE","108","Minatitlán","0001","Minatitlán","1037","012",,,,"Fijo","17.99657188","-94.55329872","2019-11"
"7601348","30155722515000261000000000U8","CAFETERIA CAFE DE CAFES",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","5 DE MAYO","CALLE","MIGUEL HIDALGO Y COSTILLA","CALLE","MORELOS","CALLE","MORELOS",,"SN",,,,,"COLONIA","TANTOYUCA CENTRO",,,,"92120","30","VERACRUZ DE IGNACIO DE LA LLAVE","155","Tantoyuca","0001","Tantoyuca","0683","029",,,,"Fijo","21.35218196","-98.22631446","2019-11"
"4480501","30087722212000041000000000U3","CAFETERIA CAFE DE CALI",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLEJON","ANTONIO MA. DE RIVERA","CALLE","ROA BARCENA","CALLE","JUAN DE LA LUZ ENRIQUEZ","CALLE","CARRILLO PUERTO","6",,,,,,"COLONIA","CENTRO",,,,"91000","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","015A","024",,,,"Fijo","19.52767242","-96.92122676","2010-07"
"8440849","30183722515000221000000000U4","CAFETERIA CAFE DE CATA",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","JUAN DE LA LUZ ENRIQUEZ","CALLE","MIGUEL HIDALGO","CALLE","HEROES DE TLAPACOYAN","CALLE","FRANCISCO JAVIER MINA","309",,,,,,"COLONIA","CENTRO",,,,"93650","30","VERACRUZ DE IGNACIO DE LA LLAVE","183","Tlapacoyan","0001","Tlapacoyan","0048","005","2251096331","CAFEDECATA@HOTMAIL.COM",,"Fijo","19.96466246","-97.21337538","2019-11"
"7887123","30087722515003341000000000U0","CAFETERIA CAFE DE MEXICO",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","MARTIRES DEL 28 DE AGOSTO","CALLE","HUATUSCO","AVENIDA","ORIZABA","CALLE","HUATUSCO",,"SN",,,,,"FRACCIONAMIENTO","VERACRUZ",,,,"91020","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","111A","028",,,,"Fijo","19.53762654","-96.93134716","2019-11"
"7886500","30087722515003001000000000U0","CAFETERIA CAFE EN MADERA",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","MANUEL GUTIERREZ ZAMORA","CALLE","DIEGO LEÑO","CALLE","JOSE MARIA MATA","PRIVADA","JOSÉ MARÍA PINO SUÁREZ","50",,,,"0",,"COLONIA","EL EMPLEADO",,,,"91000","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","022A","040","2281605656","CAFEDEMADERA@GMAIL.COM",,"Fijo","19.52772553","-96.91854612","2019-11"
"4271587","30087722515001901000000000U3","CAFETERIA CAFE ESCARCEGA",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","AVENIDA","ORIZABA","CALLE","HUATUSCO","CALLE","MARTIRES DEL 28 DE AGOSTO","CALLE","HUATUSCO","109",,,,,,"FRACCIONAMIENTO","VERACRUZ",,,,"91020","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","111A","028",,,,"Fijo","19.53738323","-96.93051776","2014-12"
"7826433","30087722515002851000000000U9","CAFETERIA CAFE JASON",,"722515","Cafeterías, fuentes de sodas, neverías, refresquerías y similares","0 a 5 personas","CALLE","ROJANO","CALLE","XALAPEÑOS ILUSTRES","CALLE","MANUEL GUTIERREZ ZAMORA","CALLE","JUAN SOTO","20",,,,"0",,"COLONIA","CENTRO",,,,"91000","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0164","038","2281083498","CAFEJASON1@GMAIL.COM",,"Fijo","19.52833432","-96.91737029","2019-11"
